elapsed_s,gnss_available
2934.299,True
2934.4,True
2934.499,True
2934.6,True
2934.7,True
2934.8,True
2934.899,True
2934.999,True
2935.1,True
2935.199,True
2935.299,True
2935.4,True
2935.5,True
2935.6,True
2935.699,True
2935.8,True
2935.9,True
2935.999,True
2936.099,True
2936.199,True
2936.3,True
2936.399,True
2936.5,True
2936.599,True
2936.699,True
2936.799,True
2936.899,True
2936.999,True
2937.1,True
2937.2,True
2937.299,True
2937.399,True
2937.499,True
2937.599,True
2937.7,True
2937.8,True
2937.899,True
2937.999,True
2938.099,True
2938.2,True
2938.299,True
2938.399,True
2938.499,True
2938.599,True
2938.699,True
2938.799,True
2938.9,True
2939.0,True
2939.1,True
2939.2,True
2939.299,True
2939.399,True
2939.5,True
2939.6,True
2939.7,True
2939.8,True
2939.9,True
2939.999,True
2940.099,True
2940.199,True
2940.299,True
2940.399,True
2940.5,True
2940.6,True
2940.7,True
2940.8,True
2940.9,True
2941.0,True
2941.099,True
2941.2,True
2941.299,True
2941.399,True
2941.5,True
2941.6,True
2941.7,True
2941.799,True
2941.899,True
2942.0,True
2942.099,True
2942.2,True
2942.3,True
2942.4,True
2942.5,True
2942.599,True
2942.7,True
2942.8,True
2942.9,True
2943.0,True
2943.099,True
2943.2,True
2943.3,True
2943.4,True
2943.499,True
2943.599,True
2943.7,True
2943.799,True
2943.899,True
2944.0,True
2944.099,True
2944.199,True
2944.3,True
2944.4,True
2944.499,True
2944.599,True
2944.699,True
2944.799,True
2944.899,True
2944.999,True
2945.1,True
2945.2,True
2945.299,True
2945.4,True
2945.5,True
2945.6,True
2945.7,True
2945.8,True
2945.899,True
2945.999,True
2946.1,True
2946.2,True
2946.3,True
2946.4,True
2946.5,True
2946.6,True
2946.699,True
2946.799,True
2946.902,True
2946.999,True
2947.099,True
2947.199,True
2947.299,True
2947.399,True
2947.5,True
2947.6,True
2947.699,True
2947.8,True
2947.899,True
2947.999,True
2948.099,True
2948.199,True
2948.3,True
2948.4,True
2948.5,True
2948.6,True
2948.7,True
2948.8,True
2948.9,True
2948.999,True
2949.099,True
2949.2,True
2949.3,True
2949.399,True
2949.5,True
2949.599,True
2949.7,True
2949.799,True
2949.899,True
2949.999,True
2950.1,True
2950.199,True
2950.299,True
2950.399,True
2950.499,True
2950.6,True
2950.7,True
2950.799,True
2950.899,True
2950.999,True
2951.099,True
2951.2,True
2951.299,True
2951.399,True
2951.499,True
2951.6,True
2951.699,True
2951.8,True
2951.899,True
2951.999,True
2952.1,True
2952.199,True
2952.3,True
2952.399,True
2952.499,True
2952.6,True
2952.7,True
2952.799,True
2952.9,True
2952.999,True
2953.1,True
2953.199,True
2953.299,True
2953.399,True
2953.499,True
2953.599,True
2953.699,True
2953.799,True
2953.9,True
2953.999,True
2954.1,True
2954.2,True
2954.3,True
2954.399,True
2954.5,True
2954.6,True
2954.7,True
2954.8,True
2954.899,True
2954.999,True
2955.1,True
2955.199,True
2955.299,True
2955.399,True
2955.499,True
2955.599,True
2955.699,True
2955.799,True
2955.899,True
2955.999,True
2956.1,True
2956.199,True
2956.299,True
2956.399,True
2956.5,True
2956.6,True
2956.7,True
2956.8,True
2956.9,True
2956.999,True
2957.099,True
2957.2,True
2957.299,True
2957.399,True
2957.499,True
2957.599,True
2957.699,True
2957.8,True
2957.899,True
2957.999,True
2958.1,True
2958.199,True
2958.299,True
2958.4,True
2958.5,True
2958.599,True
2958.699,True
2958.8,True
2958.9,True
2958.999,True
2959.099,True
2959.2,True
2959.299,True
2959.4,True
2959.5,True
2959.6,True
2959.699,True
2959.8,True
2959.899,True
2959.999,True
2960.1,True
2960.2,True
2960.299,True
2960.399,True
2960.499,True
2960.599,True
2960.699,True
2960.8,True
2960.9,True
2961.0,True
2961.1,True
2961.2,True
2961.3,True
2961.399,True
2961.499,True
2961.599,True
2961.699,True
2961.799,True
2961.899,True
2961.999,True
2962.1,True
2962.199,True
2962.3,True
2962.4,True
2962.5,True
2962.599,True
2962.7,True
2962.799,True
2962.9,True
2962.999,True
2963.099,True
2963.2,True
2963.3,True
2963.4,True
2963.5,True
2963.599,True
2963.699,True
2963.799,True
2963.9,True
2963.999,True
2964.099,True
2964.2,True
2964.299,True
2964.399,True
2964.499,True
2964.599,True
2964.7,True
2964.8,True
2964.9,True
2965.0,True
2965.099,True
2965.199,True
2965.299,True
2965.399,True
2965.499,True
2965.599,True
2965.699,True
2965.799,True
2965.9,True
2966.0,True
2966.099,True
2966.2,True
2966.299,True
2966.399,True
2966.499,True
2966.6,True
2966.7,True
2966.799,True
2966.899,True
2967.0,True
2967.1,True
2967.199,True
2967.3,True
2967.399,True
2967.5,True
2967.6,True
2967.699,True
2967.799,True
2967.899,True
2967.999,True
2968.099,True
2968.2,True
2968.299,True
2968.399,True
2968.5,True
2968.6,True
2968.699,True
2968.799,True
2968.9,True
2969.0,True
2969.099,True
2969.2,True
2969.3,True
2969.4,True
2969.499,True
2969.599,True
2969.699,True
2969.799,True
2969.899,True
2969.999,True
2970.1,True
2970.2,True
2970.3,True
2970.399,True
2970.499,True
2970.6,True
2970.699,True
2970.8,True
2970.9,True
2970.999,True
2971.1,True
2971.2,True
2971.3,True
2971.4,True
2971.499,True
2971.599,True
2971.699,True
2971.799,True
2971.899,True
2971.999,True
2972.1,True
2972.199,True
2972.299,True
2972.4,True
2972.5,True
2972.599,True
2972.699,True
2972.799,True
2972.899,True
2972.999,True
2973.099,True
2973.2,True
2973.299,True
2973.399,True
2973.499,True
2973.599,True
2973.699,True
2973.799,True
2973.9,True
2974.0,True
2974.099,True
2974.2,True
2974.3,True
2974.4,True
2974.5,True
2974.6,True
2974.699,True
2974.799,True
2974.899,True
2974.999,True
2975.099,True
2975.199,True
2975.3,True
2975.399,True
2975.5,True
2975.599,True
2975.7,True
2975.8,True
2975.9,True
2975.999,True
2976.099,True
2976.199,True
2976.299,True
2976.399,True
2976.499,True
2976.6,True
2976.7,True
2976.799,True
2976.899,True
2976.999,True
2977.1,True
2977.2,True
2977.299,True
2977.399,True
2977.499,True
2977.599,True
2977.7,True
2977.8,True
2977.9,True
2977.999,True
2978.1,True
2978.199,True
2978.3,True
2978.4,True
2978.5,True
2978.6,True
2978.7,True
2978.799,True
2978.899,True
2978.999,True
2979.099,True
2979.199,True
2979.3,True
2979.399,True
2979.5,True
2979.599,True
2979.7,True
2979.807,True
2979.899,True
2979.999,True
2980.099,True
2980.2,True
2980.299,True
2980.399,True
2980.5,True
2980.6,True
2980.7,True
2980.8,True
2980.901,True
2980.999,True
2981.099,True
2981.2,True
2981.3,True
2981.399,True
2981.5,True
2981.599,True
2981.7,True
2981.8,True
2981.899,True
2981.999,True
2982.099,True
2982.199,True
2982.3,True
2982.399,True
2982.5,True
2982.6,True
2982.7,True
2982.799,True
2982.899,True
2983.0,True
2983.099,True
2983.199,True
2983.3,True
2983.4,True
2983.499,True
2983.6,True
2983.7,True
2983.8,True
2983.899,True
2983.999,True
2984.099,True
2984.2,True
2984.299,True
2984.399,True
2984.499,True
2984.599,True
2984.699,True
2984.8,True
2984.9,True
2984.999,True
2985.1,True
2985.199,True
2985.3,True
2985.399,True
2985.499,True
2985.599,True
2985.699,True
2985.8,True
2985.899,True
2985.999,True
2986.099,True
2986.199,True
2986.299,True
2986.4,True
2986.5,True
2986.6,True
2986.699,True
2986.8,True
2986.899,True
2987.0,True
2987.1,True
2987.199,True
2987.299,True
2987.4,True
2987.499,True
2987.599,True
2987.7,True
2987.799,True
2987.9,True
2988.0,True
2988.099,True
2988.199,True
2988.3,True
2988.4,True
2988.499,True
2988.599,True
2988.699,True
2988.799,True
2988.901,True
2988.999,True
2989.1,True
2989.2,True
2989.3,True
2989.4,True
2989.5,True
2989.6,True
2989.699,True
2989.8,True
2989.899,True
2989.999,True
2990.099,True
2990.2,True
2990.299,True
2990.399,True
2990.499,True
2990.599,True
2990.699,True
2990.799,True
2990.9,True
2991.0,True
2991.099,True
2991.199,True
2991.299,True
2991.4,True
2991.499,True
2991.599,True
2991.699,True
2991.799,True
2991.899,True
2991.999,True
2992.1,True
2992.2,True
2992.3,True
2992.4,True
2992.499,True
2992.599,True
2992.699,True
2992.799,True
2992.9,True
2992.999,True
2993.099,True
2993.2,True
2993.3,True
2993.399,True
2993.5,True
2993.599,True
2993.699,True
2993.799,True
2993.899,True
2993.999,True
2994.1,True
2994.2,True
2994.3,True
2994.4,True
2994.5,True
2994.599,True
2994.7,True
2994.799,True
2994.899,True
2995.0,True
2995.099,True
2995.199,True
2995.299,True
2995.399,True
2995.499,True
2995.6,True
2995.7,True
2995.799,True
2995.901,True
2995.999,True
2996.099,True
2996.2,True
2996.299,True
2996.4,True
2996.499,True
2996.599,True
2996.7,True
2996.8,True
2996.899,True
2996.999,True
2997.099,True
2997.199,True
2997.3,True
2997.399,True
2997.499,True
2997.599,True
2997.699,True
2997.8,True
2997.9,True
2997.999,True
2998.1,True
2998.199,True
2998.299,True
2998.399,True
2998.499,True
2998.599,True
2998.7,True
2998.799,True
2998.9,True
2998.999,True
2999.099,True
2999.199,True
2999.299,True
2999.399,True
2999.5,True
2999.6,True
2999.7,True
2999.799,True
2999.901,True
2999.999,True
3000.099,True
3000.2,True
3000.3,True
3000.399,True
3000.5,True
3000.6,True
3000.699,True
3000.799,True
3000.901,True
3000.999,True
3001.099,True
3001.199,True
3001.3,True
3001.4,True
3001.499,True
3001.599,True
3001.699,True
3001.8,True
3001.899,True
3001.999,True
3002.1,True
3002.199,True
3002.299,True
3002.4,True
3002.5,True
3002.6,True
3002.7,True
3002.8,True
3002.899,True
3002.999,True
3003.1,True
3003.199,True
3003.3,True
3003.4,True
3003.5,True
3003.599,True
3003.7,True
3003.799,True
3003.899,True
3003.999,True
3004.1,True
3004.2,True
3004.3,True
3004.399,True
3004.499,True
3004.599,True
3004.7,True
3004.8,True
3004.9,True
3005.0,True
3005.099,True
3005.199,True
3005.3,True
3005.4,True
3005.499,True
3005.599,True
3005.699,True
3005.8,True
3005.899,True
3005.999,True
3006.1,True
3006.2,True
3006.299,True
3006.4,True
3006.499,True
3006.599,True
3006.699,True
3006.8,True
3006.9,True
3007.0,True
3007.099,True
3007.199,True
3007.299,True
3007.399,True
3007.5,True
3007.6,True
3007.7,True
3007.8,True
3007.899,True
3007.999,True
3008.099,True
3008.199,True
3008.299,True
3008.399,True
3008.499,True
3008.599,True
3008.699,True
3008.799,True
3008.902,True
3009.0,True
3009.1,True
3009.199,True
3009.299,True
3009.4,True
3009.499,True
3009.6,True
3009.699,True
3009.799,True
3009.899,True
3010.0,True
3010.099,True
3010.2,True
3010.3,True
3010.4,True
3010.499,True
3010.6,True
3010.7,True
3010.8,True
3010.9,True
3011.0,True
3011.1,True
3011.199,True
3011.3,True
3011.399,True
3011.499,True
3011.6,True
3011.7,True
3011.8,True
3011.899,True
3012.0,True
3012.099,True
3012.2,True
3012.3,True
3012.399,True
3012.501,True
3012.6,True
3012.699,True
3012.799,True
3012.899,True
3013.0,True
3013.099,True
3013.2,True
3013.299,True
3013.399,True
3013.499,True
3013.599,True
3013.7,True
3013.8,True
3013.9,True
3014.0,True
3014.099,True
3014.2,True
3014.299,True
3014.399,True
3014.499,True
3014.599,True
3014.7,True
3014.799,True
3014.899,True
3014.999,True
3015.1,True
3015.2,True
3015.299,True
3015.4,True
3015.499,True
3015.6,True
3015.7,True
3015.8,True
3015.9,True
3016.0,True
3016.099,True
3016.199,True
3016.299,True
3016.4,True
3016.5,True
3016.6,True
3016.699,True
3016.799,True
3016.899,True
3016.999,True
3017.1,True
3017.2,True
3017.3,True
3017.4,True
3017.5,True
3017.6,True
3017.7,True
3017.799,True
3017.9,True
3018.0,True
3018.099,True
3018.2,True
3018.3,True
3018.399,True
3018.499,True
3018.599,True
3018.7,True
3018.799,True
3018.899,True
3019.0,True
3019.099,True
3019.2,True
3019.299,True
3019.399,True
3019.499,True
3019.599,True
3019.7,True
3019.799,True
3019.899,True
3019.999,True
3020.1,True
3020.199,True
3020.3,True
3020.399,True
3020.499,True
3020.6,True
3020.699,True
3020.799,True
3020.899,True
3021.0,True
3021.099,True
3021.199,True
3021.299,True
3021.399,True
3021.5,True
3021.6,True
3021.7,True
3021.8,True
3021.9,True
3021.999,True
3022.099,True
3022.2,True
3022.3,True
3022.4,True
3022.499,True
3022.599,True
3022.7,True
3022.8,True
3022.899,True
3022.999,True
3023.099,True
3023.2,True
3023.3,True
3023.4,True
3023.5,True
3023.599,True
3023.699,True
3023.8,True
3023.9,True
3023.999,True
3024.1,True
3024.199,True
3024.3,True
3024.4,True
3024.5,True
3024.6,True
3024.699,True
3024.8,True
3024.899,True
3025.0,True
3025.099,True
3025.199,True
3025.3,True
3025.4,True
3025.5,True
3025.599,True
3025.7,True
3025.799,True
3025.899,True
3025.999,True
3026.1,True
3026.199,True
3026.299,True
3026.399,True
3026.499,True
3026.599,True
3026.7,True
3026.8,True
3026.9,True
3027.0,True
3027.1,True
3027.2,True
3027.3,True
3027.4,True
3027.5,True
3027.6,True
3027.7,True
3027.799,True
3027.899,True
3028.0,True
3028.099,True
3028.199,True
3028.3,True
3028.399,True
3028.499,True
3028.6,True
3028.7,True
3028.8,True
3028.9,True
3028.999,True
3029.099,True
3029.2,True
3029.3,True
3029.4,True
3029.499,True
3029.6,True
3029.7,True
3029.799,True
3029.9,True
3029.999,True
3030.1,True
3030.199,True
3030.3,True
3030.399,True
3030.499,True
3030.599,True
3030.699,True
3030.799,True
3030.899,True
3030.999,True
3031.099,True
3031.199,True
3031.3,True
3031.4,True
3031.5,True
3031.599,True
3031.699,True
3031.799,True
3031.9,True
3032.0,True
3032.099,True
3032.2,True
3032.299,True
3032.399,True
3032.499,True
3032.6,True
3032.699,True
3032.799,True
3032.899,True
3032.999,True
3033.099,True
3033.2,True
3033.299,True
3033.399,True
3033.499,True
3033.599,True
3033.7,True
3033.8,True
3033.9,True
3034.0,True
3034.099,True
3034.199,True
3034.3,True
3034.399,True
3034.499,True
3034.599,True
3034.7,True
3034.8,True
3034.902,True
3035.0,True
3035.1,True
3035.2,True
3035.299,True
3035.4,True
3035.499,True
3035.599,True
3035.7,True
3035.799,True
3035.9,True
3035.999,True
3036.099,True
3036.199,True
3036.299,True
3036.4,True
3036.5,True
3036.6,True
3036.7,True
3036.8,True
3036.901,True
3036.999,True
3037.099,True
3037.199,True
3037.299,True
3037.399,True
3037.5,True
3037.6,True
3037.7,True
3037.8,True
3037.899,True
3037.999,True
3038.099,True
3038.2,True
3038.299,True
3038.399,True
3038.499,True
3038.6,True
3038.7,True
3038.8,True
3038.9,True
3038.999,True
3039.099,True
3039.199,True
3039.3,True
3039.399,True
3039.5,True
3039.6,True
3039.699,True
3039.799,True
3039.899,True
3039.999,True
3040.099,True
3040.2,True
3040.299,True
3040.399,True
3040.499,True
3040.599,True
3040.699,True
3040.8,True
3040.899,True
3040.999,True
3041.099,True
3041.199,True
3041.299,True
3041.399,True
3041.5,True
3041.6,True
3041.699,True
3041.8,True
3041.9,True
3042.0,True
3042.099,True
3042.2,True
3042.299,True
3042.4,True
3042.5,True
3042.599,True
3042.699,True
3042.799,True
3042.9,True
3043.0,True
3043.099,True
3043.199,True
3043.299,True
3043.399,True
3043.499,True
3043.599,True
3043.7,True
3043.799,True
3043.899,True
3043.999,True
3044.1,True
3044.2,True
3044.3,True
3044.399,True
3044.5,True
3044.599,True
3044.7,True
3044.8,True
3044.903,True
3045.0,True
3045.099,True
3045.199,True
3045.3,True
3045.399,True
3045.499,True
3045.599,True
3045.699,True
3045.799,True
3045.899,True
3046.0,True
3046.099,True
3046.199,True
3046.299,True
3046.399,True
3046.499,True
3046.599,True
3046.699,True
3046.799,True
3046.899,True
3046.999,True
3047.099,True
3047.2,True
3047.3,True
3047.399,True
3047.499,True
3047.6,True
3047.699,True
3047.799,True
3047.901,True
3047.999,True
3048.099,True
3048.2,True
3048.299,True
3048.399,True
3048.499,True
3048.599,True
3048.7,True
3048.801,True
3048.902,True
3049.0,True
3049.099,True
3049.2,True
3049.299,True
3049.399,True
3049.499,True
3049.599,True
3049.699,True
3049.799,True
3049.899,True
3050.0,True
3050.099,True
3050.2,True
3050.3,True
3050.4,True
3050.499,True
3050.599,True
3050.699,True
3050.799,True
3050.899,True
3050.999,True
3051.1,True
3051.199,True
3051.3,True
3051.402,True
3051.499,True
3051.6,True
3051.7,True
3051.8,True
3051.9,True
3051.999,True
3052.099,True
3052.2,True
3052.3,True
3052.4,True
3052.499,True
3052.6,True
3052.699,True
3052.799,True
3052.899,True
3052.999,True
3053.1,True
3053.2,True
3053.299,True
3053.4,True
3053.5,True
3053.6,True
3053.7,True
3053.8,True
3053.9,True
3053.999,True
3054.1,True
3054.199,True
3054.299,True
3054.4,True
3054.499,True
3054.599,True
3054.699,True
3054.8,True
3054.899,True
3055.0,True
3055.099,True
3055.199,True
3055.299,True
3055.4,True
3055.499,True
3055.6,True
3055.7,True
3055.8,True
3055.899,True
3055.999,True
3056.1,True
3056.199,True
3056.299,True
3056.399,True
3056.499,True
3056.599,True
3056.699,True
3056.799,True
3056.9,True
3057.0,True
3057.099,True
3057.199,True
3057.299,True
3057.399,True
3057.499,True
3057.6,True
3057.699,True
3057.799,True
3057.899,True
3057.999,True
3058.1,True
3058.2,True
3058.3,True
3058.4,True
3058.499,True
3058.599,True
3058.699,True
3058.799,True
3058.9,True
3059.0,True
3059.1,True
3059.2,True
3059.299,True
3059.399,True
3059.5,True
3059.6,True
3059.7,True
3059.8,True
3059.899,True
3059.999,True
3060.1,True
3060.2,True
3060.3,True
3060.4,True
3060.5,True
3060.6,True
3060.7,True
3060.8,True
3060.9,True
3060.999,True
3061.1,True
3061.199,True
3061.299,True
3061.399,True
3061.499,True
3061.599,True
3061.699,True
3061.8,True
3061.9,True
3061.999,True
3062.099,True
3062.199,True
3062.3,True
3062.4,True
3062.5,True
3062.6,True
3062.7,True
3062.8,True
3062.9,True
3063.0,True
3063.099,True
3063.2,True
3063.299,True
3063.399,True
3063.499,True
3063.6,True
3063.7,True
3063.8,True
3063.899,True
3063.999,True
3064.1,True
3064.2,True
3064.3,True
3064.4,True
3064.5,True
3064.6,True
3064.7,True
3064.8,True
3064.9,True
3064.999,True
3065.099,True
3065.199,True
3065.299,True
3065.399,True
3065.5,True
3065.599,True
3065.699,True
3065.8,True
3065.9,True
3065.999,True
3066.1,True
3066.2,True
3066.3,True
3066.399,True
3066.5,True
3066.599,True
3066.699,True
3066.8,True
3066.9,True
3066.999,True
3067.099,True
3067.2,True
3067.299,True
3067.399,True
3067.499,True
3067.599,True
3067.699,True
3067.799,True
3067.899,True
3067.999,True
3068.1,True
3068.199,True
3068.3,True
3068.4,True
3068.499,True
3068.599,True
3068.7,True
3068.8,True
3068.9,True
3069.0,True
3069.099,True
3069.199,True
3069.3,True
3069.4,True
3069.5,True
3069.6,True
3069.699,True
3069.8,True
3069.899,True
3069.999,True
3070.1,True
3070.199,True
3070.299,True
3070.399,True
3070.499,True
3070.599,True
3070.699,True
3070.799,True
3070.899,True
3070.999,True
3071.099,True
3071.199,True
3071.299,True
3071.4,True
3071.499,True
3071.599,True
3071.699,True
3071.8,True
3071.9,True
3072.0,True
3072.099,True
3072.199,True
3072.299,True
3072.399,True
3072.5,True
3072.599,True
3072.699,True
3072.8,True
3072.9,True
3073.0,True
3073.099,True
3073.199,True
3073.299,True
3073.4,True
3073.499,True
3073.599,True
3073.7,True
3073.8,True
3073.899,True
3073.999,True
3074.099,True
3074.199,True
3074.3,True
3074.399,True
3074.5,True
3074.599,True
3074.7,True
3074.8,True
3074.9,True
3074.999,True
3075.1,True
3075.199,True
3075.299,True
3075.399,True
3075.499,True
3075.6,True
3075.699,True
3075.8,True
3075.9,True
3075.999,True
3076.099,True
3076.199,True
3076.3,True
3076.399,True
3076.499,True
3076.599,True
3076.699,True
3076.8,True
3076.901,True
3077.0,True
3077.099,True
3077.199,True
3077.299,True
3077.399,True
3077.499,True
3077.6,True
3077.7,True
3077.799,True
3077.899,True
3077.999,True
3078.1,True
3078.2,True
3078.299,True
3078.399,True
3078.499,True
3078.6,True
3078.7,True
3078.8,True
3078.9,True
3078.999,True
3079.099,True
3079.2,True
3079.3,True
3079.4,True
3079.499,True
3079.6,True
3079.699,True
3079.8,True
3079.899,True
3079.999,True
3080.1,True
3080.199,True
3080.299,True
3080.399,True
3080.499,True
3080.599,True
3080.7,True
3080.8,True
3080.9,True
3080.999,True
3081.1,True
3081.199,True
3081.299,True
3081.399,True
3081.5,True
3081.6,True
3081.7,True
3081.8,True
3081.899,True
3081.999,True
3082.1,True
3082.199,True
3082.3,True
3082.4,True
3082.5,True
3082.6,True
3082.699,True
3082.799,True
3082.899,True
3082.999,True
3083.1,True
3083.2,True
3083.3,True
3083.399,True
3083.499,True
3083.6,True
3083.699,True
3083.799,True
3083.899,True
3083.999,True
3084.1,True
3084.199,True
3084.299,True
3084.399,True
3084.5,True
3084.599,True
3084.7,True
3084.8,True
3084.901,True
3085.0,True
3085.1,True
3085.199,True
3085.299,True
3085.4,True
3085.499,True
3085.6,True
3085.699,True
3085.799,True
3085.899,True
3086.0,True
3086.1,True
3086.199,True
3086.299,True
3086.399,True
3086.499,True
3086.599,True
3086.699,True
3086.799,True
3086.9,True
3086.999,True
3087.1,True
3087.199,True
3087.299,True
3087.399,True
3087.499,True
3087.599,True
3087.699,True
3087.799,True
3087.9,True
3087.999,True
3088.099,True
3088.199,True
3088.299,True
3088.399,True
3088.499,True
3088.599,True
3088.699,True
3088.799,True
3088.9,True
3089.0,True
3089.099,True
3089.199,True
3089.299,True
3089.399,True
3089.499,True
3089.599,True
3089.699,True
3089.799,True
3089.899,True
3090.0,True
3090.099,True
3090.199,True
3090.299,True
3090.4,True
3090.5,True
3090.6,True
3090.699,True
3090.8,True
3090.899,True
3090.999,True
3091.1,True
3091.199,True
3091.299,True
3091.399,True
3091.5,True
3091.6,True
3091.7,True
3091.8,True
3091.9,True
3091.999,True
3092.1,True
3092.2,True
3092.299,True
3092.4,True
3092.499,True
3092.6,True
3092.699,True
3092.799,True
3092.899,True
3092.999,True
3093.1,True
3093.2,True
3093.299,True
3093.4,True
3093.499,True
3093.599,True
3093.699,True
3093.799,True
3093.899,True
3094.0,True
3094.1,True
3094.2,True
3094.299,True
3094.399,True
3094.499,True
3094.599,True
3094.699,True
3094.8,True
3094.9,True
3094.999,True
3095.099,True
3095.199,True
3095.299,True
3095.399,True
3095.5,True
3095.6,True
3095.7,True
3095.8,True
3095.899,True
3095.999,True
3096.1,True
3096.199,True
3096.299,True
3096.399,True
3096.499,True
3096.599,True
3096.7,True
3096.799,True
3096.9,True
3097.0,True
3097.099,True
3097.2,True
3097.299,True
3097.399,True
3097.5,True
3097.599,True
3097.7,True
3097.799,True
3097.9,True
3097.999,True
3098.099,True
3098.2,True
3098.3,True
3098.4,True
3098.499,True
3098.599,True
3098.7,True
3098.8,True
3098.899,True
3098.999,True
3099.1,True
3099.199,True
3099.299,True
3099.4,True
3099.5,True
3099.599,True
3099.7,True
3099.8,True
3099.9,True
3100.0,True
3100.099,True
3100.2,True
3100.3,True
3100.399,True
3100.5,True
3100.6,True
3100.7,True
3100.799,True
3100.899,True
3100.999,True
3101.1,True
3101.2,True
3101.3,True
3101.399,True
3101.499,True
3101.599,True
3101.699,True
3101.799,True
3101.899,True
3102.0,True
3102.1,True
3102.2,True
3102.3,True
3102.399,True
3102.5,True
3102.6,True
3102.7,True
3102.8,True
3102.9,True
3102.999,True
3103.099,True
3103.199,True
3103.299,True
3103.4,True
3103.5,True
3103.599,True
3103.7,True
3103.799,True
3103.899,True
3103.999,True
3104.099,True
3104.2,True
3104.299,True
3104.399,True
3104.499,True
3104.6,True
3104.7,True
3104.8,True
3104.9,True
3104.999,True
3105.099,True
3105.199,True
3105.299,True
3105.399,True
3105.499,True
3105.599,True
3105.699,True
3105.799,True
3105.899,True
3106.0,True
3106.099,True
3106.2,True
3106.299,True
3106.399,True
3106.499,True
3106.599,True
3106.699,True
3106.799,True
3106.899,True
3106.999,True
3107.099,True
3107.199,True
3107.3,True
3107.399,True
3107.499,True
3107.599,True
3107.7,True
3107.8,True
3107.899,True
3107.999,True
3108.102,True
3108.2,True
3108.299,True
3108.4,True
3108.5,True
3108.599,True
3108.699,True
3108.799,True
3108.899,True
3108.999,True
3109.099,True
3109.2,True
3109.3,True
3109.399,True
3109.499,True
3109.599,True
3109.699,True
3109.799,True
3109.899,True
3109.999,True
3110.099,True
3110.2,True
3110.3,True
3110.399,True
3110.499,True
3110.599,True
3110.699,True
3110.8,True
3110.899,True
3110.999,True
3111.099,True
3111.2,True
3111.299,True
3111.4,True
3111.5,True
3111.599,True
3111.699,True
3111.799,True
3111.899,True
3111.999,True
3112.099,True
3112.199,True
3112.299,True
3112.399,True
3112.499,True
3112.599,True
3112.699,True
3112.799,True
3112.899,True
3112.999,True
3113.1,True
3113.199,True
3113.299,True
3113.399,True
3113.5,True
3113.599,True
3113.699,True
3113.799,True
3113.9,True
3114.0,True
3114.099,True
3114.199,True
3114.299,True
3114.399,True
3114.499,True
3114.599,True
3114.7,True
3114.799,True
3114.899,True
3115.0,True
3115.099,True
3115.2,True
3115.3,True
3115.399,True
3115.499,True
3115.599,True
3115.7,True
3115.8,True
3115.899,True
3116.0,True
3116.099,True
3116.2,True
3116.299,True
3116.4,True
3116.499,True
3116.599,True
3116.699,True
3116.8,True
3116.899,True
3117.0,True
3117.099,True
3117.2,True
3117.299,True
3117.4,True
3117.5,True
3117.6,True
3117.699,True
3117.799,True
3117.9,True
3117.999,True
3118.099,True
3118.2,True
3118.299,True
3118.4,True
3118.499,True
3118.599,True
3118.699,True
3118.799,True
3118.899,True
3118.999,True
3119.1,True
3119.199,True
3119.299,True
3119.4,True
3119.499,True
3119.599,True
3119.7,True
3119.8,True
3119.9,True
3119.999,True
3120.099,True
3120.199,True
3120.299,True
3120.399,True
3120.499,True
3120.599,True
3120.7,True
3120.8,True
3120.899,True
3120.999,True
3121.1,True
3121.199,True
3121.3,True
3121.399,True
3121.499,True
3121.599,True
3121.699,True
3121.799,True
3121.9,True
3122.0,True
3122.099,True
3122.199,True
3122.299,True
3122.399,True
3122.5,True
3122.6,True
3122.7,True
3122.8,True
3122.9,True
3122.999,True
3123.1,True
3123.199,True
3123.3,True
3123.4,True
3123.5,True
3123.6,True
3123.7,True
3123.8,True
3123.899,True
3124.0,True
3124.099,True
3124.2,True
3124.299,True
3124.4,True
3124.499,True
3124.599,True
3124.701,True
3124.8,True
3124.899,True
3125.0,True
3125.1,True
3125.199,True
3125.299,True
3125.4,True
3125.5,True
3125.599,True
3125.7,True
3125.799,True
3125.9,True
3126.0,True
3126.1,True
3126.199,True
3126.299,True
3126.399,True
3126.5,True
3126.599,True
3126.699,True
3126.799,True
3126.9,True
3126.999,True
3127.1,True
3127.2,True
3127.299,True
3127.4,True
3127.499,True
3127.599,True
3127.699,True
3127.8,True
3127.899,True
3127.999,True
3128.099,True
3128.199,True
3128.3,True
3128.399,True
3128.499,True
3128.6,True
3128.7,True
3128.799,True
3128.899,True
3128.999,True
3129.1,True
3129.199,True
3129.299,True
3129.399,True
3129.499,True
3129.599,True
3129.7,True
3129.8,True
3129.9,True
3129.999,True
3130.099,True
3130.199,True
3130.299,True
3130.399,True
3130.5,True
3130.599,True
3130.7,True
3130.799,True
3130.9,True
3130.999,True
3131.1,True
3131.199,True
3131.299,True
3131.4,True
3131.5,True
3131.599,True
3131.7,True
3131.8,True
3131.9,True
3132.0,True
3132.099,True
3132.199,True
3132.3,True
3132.4,True
3132.499,True
3132.599,True
3132.699,True
3132.799,True
3132.9,True
3133.0,True
3133.1,True
3133.199,True
3133.299,True
3133.399,True
3133.499,True
3133.6,True
3133.7,True
3133.799,True
3133.899,True
3133.999,True
