elapsed_s,time_since_start_ms,timestamp_local,accelerometer_x_mps2,accelerometer_y_mps2,accelerometer_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyroscope_x_radps,gyroscope_y_radps,gyroscope_z_radps,magnetic_field_x_ut,magnetic_field_y_ut,magnetic_field_z_ut,orientation_azimuth_deg,orientation_pitch_deg,orientation_roll_deg,gnss_available
4581.8,4584722,2019-09-08 11:24:11.346,-0.84,1.7564,9.053,0.0104,0.0036,9.8065,0.1204,0.4174,-0.0496,-17.87,-33.44,-3.44,256.68,-79.2,-164.5,False
4581.9,4584822,2019-09-08 11:24:11.446,-0.8074,2.0465,9.3167,-0.0016,-0.009,9.8065,0.1541,0.3852,-0.0748,-17.44,-33.69,-3.62,251.71,-79.07,-164.5,False
4581.999,4584921,2019-09-08 11:24:11.545,-1.2862,2.338,10.5149,0.0154,-0.009,9.8066,-0.0235,0.263,0.0218,-16.69,-33.75,-2.75,254.12,-79.14,-164.87,False
4582.1,4585022,2019-09-08 11:24:11.646,-0.6447,1.5406,10.8102,-0.0308,-0.0192,9.8065,0.121,0.3327,-0.0726,-15.69,-33.31,-3.25,254.72,-79.36,-163.39,False
4582.2,4585122,2019-09-08 11:24:11.746,-1.1419,2.1673,10.0531,0.0235,0.0174,9.8066,-0.0036,0.368,-0.1181,-15.12,-33.69,-3.75,248.96,-79.36,-163.91,False
4582.3,4585222,2019-09-08 11:24:11.846,-1.1047,2.6460000000000004,9.7683,0.0217,0.0435,9.8065,-0.0097,0.3434,-0.0368,-13.94,-32.69,-4.31,246.34,-79.3,-165.05,False
4582.399,4585321,2019-09-08 11:24:11.945,-0.6669,2.402,9.5734,0.01,-0.0155,9.8065,0.0316,0.3008,-0.0663,-13.44,-32.37,-3.5,247.08,-79.17,-165.36,False
4582.499,4585421,2019-09-08 11:24:12.045,-0.8502,1.8375,9.8707,-0.012,0.0206,9.8065,-0.0539,0.2364,-0.0416,-12.12,-33.62,-4.5,240.06,-79.06,-165.33,False
4582.6,4585522,2019-09-08 11:24:12.146,-0.1791,1.3726,9.181,-0.0288,-0.0018,9.8065,-0.0698,0.1667,0.0575,-11.5,-32.44,-4.31,238.51,-79.2,-165.7,False
4582.7,4585622,2019-09-08 11:24:12.246,-2.8798,1.0706,9.6386,-0.0155,-0.0319,9.8065,-0.1738,0.3257,-0.0541,-11.12,-32.87,-5.06,235.82,-79.55,-165.68,False
4582.799,4585721,2019-09-08 11:24:12.345,-1.6562,1.4409999999999998,9.5577,0.0285,0.015,9.8065,0.0357,0.3016,-0.0572,-10.69,-32.81,-4.56,236.12,-79.4,-164.92,False
4582.899,4585821,2019-09-08 11:24:12.445,-0.1282,1.3558,9.1297,0.0179,0.0302,9.8065,-0.0507,0.3181,-0.0887,-10.44,-33.06,-4.12,235.52,-79.35,-164.97,False
4582.999,4585921,2019-09-08 11:24:12.545,-2.2557,2.9235,10.0959,0.0028,0.0234,9.8066,0.1001,0.1315,0.0614,-9.94,-33.5,-5.12,232.13,-79.43,-166.19,False
4583.1,4586022,2019-09-08 11:24:12.646,-0.3844,0.4029,10.2264,0.0212,0.0012,9.8066,-0.0138,0.2689999999999999,-0.0965,-9.81,-32.5,-3.25,237.79,-79.19,-166.45,False
4583.199,4586121,2019-09-08 11:24:12.745,-0.8019,-0.5710000000000001,8.4321,0.0481,0.0238,9.8064,-0.0228,0.2209,-0.0762,-9.25,-33.56,-4.0,229.81,-78.79,-165.55,False
4583.299,4586221,2019-09-08 11:24:12.845,0.4092,3.744,8.7142,-0.0087,-0.0381,9.8065,-0.0616,0.1949,-0.057,-9.19,-33.06,-3.62,230.08,-78.52,-165.37,False
4583.399,4586321,2019-09-08 11:24:12.945,-0.309,-0.0507,9.6114,-0.0135,-0.0368,9.8066,0.0862,0.1737,-0.0505,-9.06,-33.44,-3.5,234.29,-78.61,-163.42,False
4583.499,4586421,2019-09-08 11:24:13.045,0.4532,0.0173,11.1929,0.0287,-0.0096,9.8066,0.0918,0.0343,0.1152,-9.62,-33.06,-3.81,236.02,-78.66,-162.29,False
4583.6,4586522,2019-09-08 11:24:13.146,-1.2452,3.6033,9.0005,0.0051,-0.0165,9.8066,-0.0645,-0.0695,0.1639999999999999,-9.06,-33.31,-3.31,236.09,-78.58,-160.58,False
4583.7,4586622,2019-09-08 11:24:13.246,-0.2037,0.1235,9.5887,0.0003,-0.0343,9.8065,0.0178,-0.0603,0.0399,-9.37,-33.19,-3.12,237.04,-78.47,-158.78,False
4583.799,4586721,2019-09-08 11:24:13.345,0.4033,1.1285,9.4408,0.027,-0.0003,9.8066,0.0478,-0.039,0.0317,-9.69,-33.37,-3.25,240.63,-78.21,-158.3,False
4583.899,4586821,2019-09-08 11:24:13.445,-1.5879,-1.3832,10.151,-0.0094,-0.0122,9.8065,-0.0413,0.0016,0.0013,-9.19,-32.87,-3.37,237.19,-78.24,-157.7,False
4583.999,4586921,2019-09-08 11:24:13.545,0.0867,-0.0471,9.5962,-0.0262,-0.0368,9.8065,0.0929,0.0725,-0.0122,-9.69,-33.37,-3.06,241.75,-78.38,-157.32,False
4584.1,4587022,2019-09-08 11:24:13.646,-0.3259,1.9423,9.9661,0.0204,0.0155,9.8065,0.0197,-0.0924,0.1703,-10.0,-33.62,-3.69,237.77,-78.19,-157.27,False
4584.199,4587121,2019-09-08 11:24:13.745,0.7799,0.6841,9.9462,0.0557,0.0792,9.8061,-0.2034,0.0106,0.0798,-9.5,-33.19,-2.94,236.03,-77.62,-157.21,False
4584.299,4587221,2019-09-08 11:24:13.845,0.9205,-0.435,9.1345,-0.0186,-0.051,9.8064,0.1914,-0.0377,-0.0192,-9.87,-32.81,-3.06,241.42,-77.83,-155.88,False
4584.4,4587322,2019-09-08 11:24:13.946,1.9093,-0.2221,9.9437,-0.0397,-0.0551,9.8063,0.1535,-0.1477,0.0674,-10.06,-33.75,-2.87,240.85,-77.82,-155.38,False
4584.5,4587422,2019-09-08 11:24:14.046,-0.3046,1.2456,9.6294,0.0074,0.0138,9.8065,-0.1229,0.0143,0.0156,-9.87,-33.31,-3.06,241.95,-77.89,-155.34,False
4584.599,4587521,2019-09-08 11:24:14.145,1.3947,0.1844,10.429,0.0188,0.0339,9.8065,-0.2248,0.0192,0.048,-10.62,-32.81,-3.37,245.73,-77.89,-155.17,False
4584.699,4587621,2019-09-08 11:24:14.245,-0.611,-0.0066,9.6937,-0.0281,-0.0204,9.8065,0.0269,0.0033,-0.0252,-9.44,-33.06,-3.31,239.39,-78.36,-154.87,False
4584.8,4587722,2019-09-08 11:24:14.346,1.0426,0.7524,9.8109,-0.0125,0.0039,9.8066,0.0231,-0.064,-0.0234,-9.87,-32.69,-3.81,240.18,-78.36,-155.54,False
4584.9,4587822,2019-09-08 11:24:14.446,-1.1397,0.3867,9.5985,-0.0173,-0.0174,9.8065,0.07,-0.0408,-0.0522,-9.31,-33.31,-3.56,236.0,-78.38,-156.0,False
